,id,catalog.id,catalog.title.de,catalog.country.id,description.en,title.en,publisher.name,publisher.type,publisher.email,publisher.homepage,catalog.title.en,publisher.resource,catalog.title.nl,catalog.title.no,catalog.title.sv,catalog.title.sl,catalog.title.fr,catalog.title.ga,catalog.title.it,catalog.title.es,catalog.title.sk,catalog.title.lv,catalog.title.ro,catalog.title.pt,catalog.title.fi,catalog.title.hu,catalog.title.da,catalog.title.cs,catalog.title.hr,catalog.title.pl,category
3738,fr-120066022-srv-d43d6796-dc9d-46f9-904c-700a248a5fb4,geocatalogue-fr,,fr,"Les plans de prévention des risques (PPR) constituent l'instrument essentiel de l'État en matière de prévention des risques. Leur objectif est le contrôle du développement dans les zones exposées à un risque.
L'élaboration d'un plan de prévention des risques génère une série de données géographiques organisée en plusieurs jeux de données. Ce jeu de données décrit les zones réglementées du plan une fois approuvé. Les règlements des PPR distinguent généralement les « zones d'interdiction de construire », dites « zones rouges », lorsque le niveau d'aléa est fort et que la règle générale est l'interdiction de construire ; les « zones soumises à prescriptions », dites « zones bleues » lorsque le niveau d'aléa est moyen et que les projets sont soumis à des prescriptions adaptées au type d'enjeu et les zones non directement exposées aux risques mais soumises à interdictions ou prescriptions",Service de visualisation cartographique (WMS) du jeu de données : Table contenant l'ensemble des zones réglementées (linéaires) du PPRNi de la Moselotte dans le département des Vosges,,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,
3739,8e4e794e-ccbf-4133-9c78-99a45542d135,geodata-se,,se,"The data set includes noise mapping according to the Environmental Noise Regulation carried out in 2007, 2012 and 2017. The 2017 mapping includes estimated noise emissions for state roads and railways with traffic of more than 3 million vehicles per year and 30,000 trains per year, as well as airports with more than 50,000 flight movements per year.",HH.EnvHealthDeterminantStatisticalData.Noise,,,,,Geodata Portal Sweden,,,,,,,,,,,,,,,,,,,,Transport
3740,fr-120066022-jdd-e56cc200-fb17-41b2-923b-a58d1a40f831,geocatalogue-fr,,fr,"Sensitivity maps made by the ODONAT Grand Est network in 2018-2019. 
The distribution of the species is represented from recent occurrence data (1999-2018 or 2009-2018 by species).
These are natural areas in which at least one observation of the species has been carried out in the recent period, as well as natural regions where the species is highly suspected (i.e. experts) or has older data. 
In each of the natural regions with recent non-marginal observations, this presence is represented by the calculation of the proportion of 1 x 1 km meshes in which the species was observed. For an explanation of the method of calculation, refer to the Natural Regions Map Explanation Sheet. 
Natural regions identify areas in which abiotic conditions (relief, geology, climate...) are relatively homogeneous.
In fact, the observation of a species in a natural region (even at a single location) provides a strong presumption of other favourable habitats elsewhere in the natural region.
Any observations shall be taken into account: they can be implanted populations, but also erratic individuals.

This layer represents the state of knowledge at the time of its realisation, it should not be considered exhaustive. The presence of the species outside the identified areas is possible.  

Refer to the card reading instructions as well as PDF cards for more information.",Sensitivity Maps — Maps Natural Regions — Coenonympha tullia (Fadet of peatlands),,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,Environment
3741,60dabe49-664d-4cfe-841a-6a89a374326e,geocatalogue-fr,,fr,"Data from the paper P.L.U. zoning plans, dated 19 December 2007, have been digitised using the PLU COVADIS V.2 geostandard and georeferenced data on the cadastral background of the 2010 IGN Parcellaire BD.
The annexes to the P.L.U. are excluded because they are not concerned by the data geostandard PLU COVADIS V.2.
As a reminder, in the current state of the regulations, only the paper documents of a PLU are authentic and enforceable. 
Once transferred, the data made available have no legal or regulatory value and are provided for information purposes only.",Digitised zoning plans of Poncins P.L.U. — Loire (linear requirements),,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
3742,fr-120066022-jdd-c4ca5628-8725-4b88-a859-5089c47fc4a6,geocatalogue-fr,,fr,"L_ZI_DORDOGNE_HRUE_2009_ALEAS_L_019

The study determined the flooding areas of the Dordogne and the Rhue in the crossing of the municipality of Bort-les-Orgues by hydrogeomorphological approach to the natural areas and by a hydraulic approach on the areas with stakes (urbanised areas crossed by the Dordogne up to the confluence with the Rhue and the area of the aid centre by the work of the Willow bordered by the Rhue). The mapping from this study replaces the mapping of the flooding area of the Dordogne established in 2000 only on the Plantade sector.
The hydrogeomorphological study is a naturalistic approach based on the morphology and sedimentology of the alluvial plain. It makes it possible to identify the different river beds shaped by past floods (minor, medium, major, or even exceptional) in order to map the ordinary river bed, very frequent flood areas (annual return, here marnage zone of the hydro dam holding), frequent (return from 5 to 15 years) and exceptional (higher water).
The hydraulic approach seeks to reproduce the reference flood by integrating flood and flow parameters. The reference flood for the Dordogne is the 1944 flood with an estimated return period of 150 years; for the Rhue the reference flood is the estimated centennial flood. Hydraulic modelling was carried out using Hec-ras (EU) software","Isocotes of the flooding area by hydraulic and hydrogeomorphological approach of the rivers Dordogne and Rhue, municipality of Bort-les-Orgues en Corrèze",,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,"Justice, legal system and public safety"
3743,fr-120066022-jdd-852789de-2ae9-4b37-8450-d2a70ffde4ab,geocatalogue-fr,,fr,"The discharge point locates the outcome of the residual pollution stream, after treatment at a treatment plant, in the natural environment (pipe end, injection drilling, infiltration site).The MEDD circular of 20 December 2002 also details the data to be provided regarding the discharge point. These other references, however, do not appear to locate the discharge point.The application of station sludge is not described in this layer.",Points of introduction into the natural environment of clean water from community TEPs in the Somme,,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,Government and public sector
3744,fr-120066022-srv-13158c82-97cf-413b-91a1-833ed385d451,geocatalogue-fr,,fr,This dataset contains existing and complementary linear information from PPRN flood plans that are not included in the COVADIS nomenclature.,Map Viewing Service (WMS) of the dataset: Existing and complementary linear information on the PPRN flooding by overflow of the Charente River of the commune of Romegoux en Charente-Maritime,,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,
3745,urn-isogeo-metadata-uuid-32e90f95-741e-4d0b-a494-120a85f57cb5,geocatalogue-fr,,fr,"Lorient Agglomération dispose de 132 km de côtes, constituant l’un des attraits majeurs de son territoire.

Face à la vulnérabilité de cet espace et aux pressions tant anthropiques que naturelles que subit ce littoral, Lorient Agglomération a lancé un programme de surveillance dont la première phase (de 1999 à 2013) visait à rassembler les
informations sur les différents paramètres qui conditionnent l’évolution du littoral, à identifier les signes d’érosion* et à estimer le degré de sensibilité de la frange littorale.

Suite à cette opération un outil de suivi photographique a été mis en place. Plusieurs
études complémentaires ont ainsi été menées, notamment sur Kerguelen, par exemple.

Cependant ces données qualitatives ne permettent pas la mise en place d’un suivi quantitatif. Ainsi l’objectif de la présente étude est de lancer un suivi pluriannuel sur les plages de Lorient Agglomération présentant des signes d’érosions, reposant sur un levé topo-bathymétrique* bi-annuel et des analyses de granulométriques*.

Ces données constantes et régulières permettront de mieux comprendre l’hydrosédimentation* de ses plages sur le long terme et de définir les meilleurs outils de gestion et/ou aménagements.",Cartographie et étude du suivi morphologique des plages de Lorient Agglomération,,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,Environment
3746,fr-120066022-jdd-a82cc35c-dd2b-4366-88b5-f335679f33fe,geocatalogue-fr,,fr,"This dataset contains the boundaries at the different stages of the development of the PPRN. The characteristic of these perimeters is to be the consequence of an official act and to produce their effects from a specified date. This is the following:
— prescribed scope contained in the prescription order of a PPR (natural or technological);
— scope of risk exposure that corresponds to the scope regulated by the approved RPP. This approved perimeter is a utility easement (PM1 for PPRNs and PM3 for PPRTs); 
— scope of study which corresponds to the envelope in which the hazards were studied.",Scope of the natural risk prevention plan of Cranves-Sales (Haute-Savoie) — approved on 01/12/2016,,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,Science and technology
3747,fr-120066022-jdd-036f5fa8-7880-44bb-b7f7-2e0dfa1cac04,geocatalogue-fr,,fr,"The requirements of an urban planning document are defined in Article R123-11 of the Urban Planning Code. A prescription is in the form of surface, linear or point information which appears on the graphic documents of the PLU or the POS. A prescription which superimposes on an area of the planning document generally imposes an additional constraint on the regulation of the area.",Linear Prescription of Fouchères PLU,,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
3748,fr-120066022-srv-d4039ac7-fc41-47dd-8465-f866346909c4,geocatalogue-fr,,fr,"Generally speaking, the stakes are people, property, activities, cultural or environmental heritage elements, threatened by a hazard and likely to be affected or damaged by it. The sensitivity of an issue to a hazard is called “vulnerability”.
This object class brings together all the issues that have been addressed in the RPP study. An issue is a dated object whose consideration depends on the purpose of the RPP and its vulnerability to the hazards studied. A PPR issue can therefore be considered (or not) depending on the type or types of hazard being addressed. 
These elements form the basis of knowledge of the land cover necessary for the development of the RPP, in or near the study area, at the time of the analysis of the issues.

The data on issues represent a (figible and non-exhaustive) photograph of assets and individuals exposed to hazards at the time of the development of the risk prevention plan. This data is not updated after approval of the RPP. In practice they are no longer used: the issues are recalculated as necessary with up-to-date data sources.",Map Viewing Service (WMS) of the dataset: Linear issues taken into account in the PPRN field movement in the commune of Saintes en Charente-Maritime,,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,
3749,fr-120066022-srv-a62135d7-3dca-4135-8dd2-3fd875233822,geocatalogue-fr,,fr,Set of GIS data and PDF of Urbanisation Documents of the Local Urbanisation Plan of SAINT NAZAIRE EN ROYANS 26320 — PLU approved on 09/10/2017 — DPU update of 25/01/2018 — END of VALIDITY: 13/06/2019 enforceability of Simplified Amendment No 1 approved on 03/06/2019,Map Viewing Service (WMS) of the data batch: Plu de SAINT NAZAIRE IN ROYANS 26320 — Update 25/01/2018 — End of VALIDITY: 13/06/2019 enforceability of Simplified Amendment No 1 approved on 03/06/2019,,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,
3750,fr-120066022-srv-655c4b95-476d-4b4c-8d07-2da2157698ec,geocatalogue-fr,,fr,This scope of risk exposure corresponds to the scope regulated by the approved RPP. It is public utility easement PM1 for PPRNs.,Map Viewing Service (WMS) of the dataset: PPRN — RPP Perimeter Flooding — VOINEMONT (54591),,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,
3751,620dac7c-96a6-428c-bfd4-7eea414ae70f,geocatalogue-fr,,fr,"Couche des secteurs appartenant à une même unité de distribution. L'unité de distribution répond à la règles des ""3U"" : unité technique (continuité des conduites), unité de qualité d'eau, unité de gestion (même propriétaire, même exploitant).",ARS Bourgogne-Franche-Comté - Unité de Distribution (UDI),,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,Health
3752,fr-120066022-jdd-5cc8b19a-dfbc-4c9d-8ba1-c7cc40760d0b,geocatalogue-fr,,fr,"Sensitivity maps made by the ODONAT Grand Est network in 2018-2019. 
The distribution of the species is represented from recent occurrence data (1999-2018 or 2009-2018 by species).
These are natural areas in which at least one observation of the species has been carried out in the recent period, as well as natural regions where the species is highly suspected (i.e. experts) or has older data. 
In each of the natural regions with recent non-marginal observations, this presence is represented by the calculation of the proportion of 1 x 1 km meshes in which the species was observed. For an explanation of the method of calculation, refer to the Natural Regions Map Explanation Sheet. 
Natural regions identify areas in which abiotic conditions (relief, geology, climate...) are relatively homogeneous.
In fact, the observation of a species in a natural region (even at a single location) provides a strong presumption of other favourable habitats elsewhere in the natural region.
Any observations shall be taken into account: they can be implanted populations, but also erratic individuals.

This layer represents the state of knowledge at the time of its realisation, it should not be considered exhaustive. The presence of the species outside the identified areas is possible.  

Refer to the card reading instructions as well as PDF cards for more information.",Sensitivity Maps — Maps Natural Regions — Phengaris_arion (Azuré du serpolet),,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,Environment
3753,fr-120066022-jdd-f9da3d02-3cca-4862-92ad-ce0b71ed753d,geocatalogue-fr,,fr,"Regulatory zoning of the RPP Inondation of the Célé Amont (Lot) basin.
For natural PPRs, the Environmental Code defines two categories of zones (L562-1): risk-exposed areas and areas that are not directly exposed to risks but where measures can be foreseen to avoid exacerbating the risk.Depending on the hazard level, each area is subject to an enforceable settlement. The regulations generally distinguish three types of zones:
1- ‘Building prohibited areas’, known as ‘red areas’, where the hazard level is high and the general rule is the prohibition on construction;
2- ‘prescribed areas’, known as ‘blue zones’, where the hazard level is average and the projects are subject to requirements adapted to the type of issue;
3- areas not directly exposed to risks but where constructions, works, developments or farms, agricultural, forestry, craft, commercial or industrial could aggravate risks or cause new ones, subject to prohibitions or requirements (cf. article L562-1 of the Environmental Code). The latter category applies only to natural RPPs.",NRPP Restricted Area Célé Amont Basin Flood (Lot),,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,Science and technology
3754,fr-000021346-plu20160722,geocatalogue-fr,,fr,Plan Local d'Urbanisme (PLU) numérisé. Ce lot informe du droit à bâtir sur la commune de LEUGLAY. Ce PLU est numérisé conformément aux prescriptions nationales du CNIG.,Plan Local d'Urbanisme de la commune de LEUGLAY,,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
3755,fr-120066022-mdwms-deal_reunion-cbs_mlleclerc_b,geocatalogue-fr,,fr,"— type B card: an area of nuisance affected by the noise of the infrastructure within the meaning of
sound classification (Decree 95-21 of 09/01/1995). 

Attached table of classification categories:

— type C map in Lden represents areas where the limit value of 68 dB(A)
is surpassed on the front of sensitive buildings (houses, educational and health institutions)

— type C map in Ln represents the zones where the limit value of 62 dB(A)
is surpassed on the facade of sensitive buildings (houses, establishments)
education and health)

— dB(A): unit of measurement expressing an intensity level (decibel)
weighted according to the physiological characteristics of the human ear.



Sources: cee Méd2009
C_COMMUNE_cartelie
C_departments
C_nationals
C_DDI_LD_NU_Dept974_V7_finite
C_StDenis_ Tags
C_StDenis 
C_MlLeclerc_Location",data consultation service (WMS) from: Meeting- Strategic Noise Map: R.Ml Leclerc card type B,,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,
3756,fr-120066022-srv-bc3dcf88-aa9a-4779-95d2-a8d76e4abb0f,geocatalogue-fr,,fr,Arrêté portant création de deux zones d'interdiction de pêche de la palourde dans le Bassin d'Arcachon,Service de visualisation cartographique (WMS) du jeu de données : Arrêté pêche du 28/10/2016,,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,
3757,fr-120066022-srv-a95e2e43-f9da-4be5-a8cc-084e4c701f77,geocatalogue-fr,,fr,"Municipalities or parts of municipalities subject to the urban planning provisions of the Law of 9 January 1985, known as the Mountain Law. 
The purpose of the Act is to enable mountain populations to live and work in their region by overcoming natural, economic and social handicaps.",Map Viewing Service (WMS) of the dataset: Municipalities subject to mountain law — Department of Puy de Dome,,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,
3758,fr-120066022-srv-b1ce5563-d7fa-40b1-bc11-12cf89f99995,geocatalogue-fr,,fr,"Ce plan de prévention des risques naturels (PPRN) concerne la commune de Salles-sur-mer et a été approuvé par arrêté préfectoral du 22/07/19. Les différentes couches présentes dans ce lot de données sont les suivantes :
- périmètre d'exposition au risque du PPRN ; 
- Zone réglementée du PPRN",Service de visualisation cartographique (WMS) du lot de données : PPRN de la commune de Salles sur Mer (Risque submersion marine) en Charente-Maritime,,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,
3759,fr-120066022-srv-a00043d2-7efc-4e25-b893-716dd4d41f21,geocatalogue-fr,,fr,"The PM3 easements result from the establishment of technological risk prevention plans (RTPPs) designed to limit the effects of accidents likely to occur in facilities classified for the protection of the environment (ICPE) listed in the list provided for in Article L. 515-8 of Article L. 515-8 of the Environmental Code or in the underground storage facilities referred to in Article 3-1 of the Mining Code and which may cause effects on public health, public health and safety directly or by pollution of the environment.
These plans define, around such facilities or storages, a perimeter of exposure to risks.
Within this perimeter, PPRTs can:
— delimiting areas in which the construction of developments or works and new constructions and the extension of existing buildings are prohibited or subject to compliance with requirements relating to construction, use or operation,
— provide, within those areas, on the one hand, areas in which a right of abandonment of buildings or parts of buildings existing on the date of approval of the plan, on the other hand, may be established for areas where expropriation is possible,
— prescribing measures for the protection of populations (including work on the existing building) to be taken by owners, operators and users within the time limits specified in the plan. 
This resource describes locally ICPEs or underground storage sites generating PM3 easements.","Dataset Direct Download Service (WFS): ICPE or underground storage sites generating PM3 easements under a PPRT, in Eure-et-Loir (28)",,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,
3760,fr-120066022-srv-d706a5ce-1b91-48f0-b5c3-0dbd8747a119,geocatalogue-fr,,fr,"Tables des zones dans lesquelles un aléa d’un certain type selon un certain scénario provoque une montée d’eau dont la hauteur se situe dans une plage de valeurs fixe.

Série de données géographiques produites par le SIG Directive inondation du territoire à risque important d’inondation (TRI) de … et cartographiées aux fins de rapportage pour la directive européenne sur les inondations.
La Directive européenne 2007/60/CE du 23 octobre 2007 relative à l'évaluation et à la gestion des risques d'inondation (JOUE L 288, 06-11-2007, p.27) influence la stratégie de prévention des inondations en Europe. Elle impose la production de plan de gestion des risques d’inondations qui vise à réduire les conséquences négatives des inondations sur la santé humaine, l’environnement, le patrimoine culturel et l’activité économique.
Les objectifs et exigences de réalisation sont donnés par la loi du 12 juillet 2010 portant engagement national pour l’environnement (LENE) et le décret du 2 mars 2011. Dans ce cadre, l'objectif premier de la cartographie des surfaces inondables et des risques d'inondation pour les TRI est de contribuer, en homogénéisant et en objectivant la connaissance de l'exposition des enjeux aux inondations, à l’élaboration des plans de gestion des risques d’inondation (PGRI).
Ce jeu de données sert à produire les cartes de surfaces inondables et la carte de risques d’inondation qui représentent respectivement les aléas d’inondation et les enjeux exposés à une échelle appropriée. Leur objectif est d’apporter des éléments quantitatifs permettant d’évaluer plus finement la vulnérabilité d’un territoire pour les trois niveaux de probabilité d’inondation (fort, moyen, faible).",Service de visualisation cartographique (WMS) du jeu de données : Zones des montées des eaux selon un aléa de faible probabilité sur le TRI Nevers - Nièvre (58),,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,
3761,fr-120066022-srv-dd3d4645-a935-4241-aa17-d5f204ff6cf2,geocatalogue-fr,,fr,"La cartographie de l'aléa retrait gonflement des argiles sur la commune de Fleurance dans le département du Gers est extraite de la cartographie départementale issue du BRGM. Cette cartographie constitue un zonage de la probabilité d'occurrence du phénomène de retrait-gonflement des terrains argileux. Une carte de susceptibilité a d'abord été établie sur la base de critères purement physiques par le BRGM à partir des cartes géologiques du département, qui ont été interprétées en prenant en compte les facteurs suivants pour chaque formation géologique :
- la proportion de matériau argileux au sein de la formation (analyse lithologique) ;
- la proportion de minéraux gonflants dans la phase argileuse (composition minéralogique) ;
- le comportement géotechnique du matériau.
Pour chacune des formations argileuses identifiées, le niveau d’aléa est en définitive la résultante du niveau de susceptibilité ainsi obtenu avec la densité de sinistres retrait gonflement, rapportée à 100 km2 de surface d'affleurement réellement urbanisée.",Service de visualisation cartographique (WMS) du jeu de données : Cartographie de l'aléa retrait gonflement des argiles sur la commune de Fleurance (Gers),,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,
3762,fr-120066022-srv-c94a6ed1-88ad-49ef-9546-48a824737fe5,geocatalogue-fr,,fr,"Le plan local d'urbanisme (PLU) est numérisé selon les prescriptions nationales du CNIG. Ce lot informe du droit à bâtir sur les différentes communes de l'intercommunalité. En plus du zonage réglementé (ZONE_URBA), il peut contenir jusqu'à 2 autres jeux de données : les prescriptions surfaciques (PRESCRIPTION_SURF) et/ou les informations surfaciques (INFO_SURF).",Service de visualisation cartographique (WMS) du lot de données : Plan local d'urbanisme intercommunal de la communauté de communes de l'Arize,,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,
3763,fr-120066022-srv-ded3fc54-3abf-4966-84f8-1285cc648636,geocatalogue-fr,,fr,"La DDT de la Vienne est amené à consulter la DGAC sur des dossiers d'autorisation des droits du sol lorsqu'ils concernent des projets d'installation de centrales photovoltaïques. 
2 zonages sont représentés pour chaque aérodrome/hélistation de la Vienne: 
  - un zonage ""Consultation - superficie > 50 m2""
  - un zonage ""Consultation - superficie > 500 m2""",Service de visualisation cartographique (WMS) du jeu de données : Zonage de consultation DGAC pour les dossiers photovoltaïques dans la Vienne,,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,
3764,be659194-e346-4eb1-871a-72efa1f18971,govdata,GovData,de,"Städtische Bäume mit Baumart, Standort und Größenangaben",Bäume,Norderstedt,Organization,,,,https://opendata.schleswig-holstein.de/organization/2ef5f9b0-7e24-4197-be06-3c1b2b19bc2a,,,,,,,,,,,,,,,,,,,Environment
3765,e07448f6-2525-4792-b60e-2e651815bcab,govdata,GovData,de,"The development plan Osdorf 1 for the plan area Rugenbarg - Blomkamp - Am Landpflegeheim - Osdorfer Landstraße (district Altona, district 220) is established.",Development plan Osdorf 1 Hamburg,Landesbetrieb Geoinformation und Vermessung,Organization,,,,,,,,,,,,,,,,,,,,,,,Regions and cities
3766,5fc45135-1c30-4da5-bf83-5ef00a010833,geology-cz,,io,DRASTIC parameter D,Depth to water table (D),,,,,EGDI Metadata Catalogue,,,,,,,,,,,,,,,,,,,,Science and technology
3767,fr-000051504-plu20120316,geocatalogue-fr,,fr,Plan Local d'Urbanisme (PLU) numérisé. Ce lot informe du droit à bâtir sur la commune de SAINT-MARTIN-SUR-LE-PRE. Ce PLU est numérisé conformément aux prescriptions nationales du CNIG.,Plan Local d'Urbanisme de la commune de SAINT-MARTIN-SUR-LE-PRE,,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
3768,8a69b1b0-f240-40c3-8431-d541e903b512,geocatalogue-fr,,fr,,Réseau piézométrique de Bretagne : Service de de téléchargement direct (WFS),,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,
3769,4fbd7b8f-6044-4c92-9c6e-65d78f3c9f03,geocatalogue-fr,,fr,"###Paramètre ""résumé"" dans la fonction ""Services INSPIRE""",Pts_mesures_JSup_BE_2000 : Service de téléchargement simple (ATOM),,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,
3770,fr-120066022-jdd-de9ad142-cd85-47ca-8aa8-7a34861553cb,geocatalogue-fr,,fr,This dataset contains the boundaries at the different stages of the development of the PPRN. The characteristic of these perimeters is to be the consequence of an official act and to produce their effects from a specified date. This is the:- prescribed perimeter set out in the Prescribing Order of a PPR (natural or technological);- scope of exposure to risks that corresponds to the scope regulated by the approved RPP. This approved perimeter is a utility easement (PM1 for PPRNs and PM3 for PPRTs);- scope of study that corresponds to the envelope in which the hazards were studied.,PPRMT Soisy-sous-Montmorency (Perimeter),,,,,,,,,,,Geocatalogue France,,,,,,,,,,,,,,Science and technology
3771,inez-20180419,govdata,GovData,de,List of funding operations to be published in accordance with the HmbTG and the changes that have occurred from the technical procedure INEZ.,Grant operations 2018 Quarter 1,"Finanzbehörde, Fachliche Leitstelle INEZ",Organization,,,,,,,,,,,,,,,,,,,,,,,Regions and cities
3772,90a0c8d4-64b7-456a-a54e-259e8a917c5b,govdata,GovData,de,"<p>Informationen für Kinder über die Verwaltung.</p>
",Kinderrathaus,Bielefeld,Organization,,,,https://ckan.open.nrw.de/organization/cec44085-5dbf-4096-ba9a-22ca21c80e95,,,,,,,,,,,,,,,,,,,
3773,045756c7-fa7f-48fe-b866-d551c71f9032-1,geostat-pl,,pl,Collection of Statistical Units 2016. (BREC) was created as a result of the harmonisation of the set of statistical regions and census circuits (BREC) which is part of the system of the National Register of Official Territorial Divisions of the Country (TERYT). It represents the division of Poland into statistical regions and census regions. The dataset represents the statistical breakdown for 2016.,Statistical Units 2016. (BREC),,,,,,,,,,,,,,,,,,,,,,,,Portal Geostatystyczny,Government and public sector
3774,ec02091d-f1ff-4b61-b089-fb219a5cb272,govdata,GovData,de,"<div>
<div>Naturdenkmale sind Einzelschöpfungen der Natur, deren besonderer Schutz aus wissenschaftlichen, naturgeschichtlichen oder landeskundlichen Gründen oder wegen ihrer Seltenheit, Eigenart oder Schönheit erforderlich ist. Hier soll die Prüfung der Betroffenheit in Genehmigungsverfahren unterstützt werden; ebenso soll die allgemeine Auskunft über Standorte und Art der Denkmale erfolgen. Grundlage für die durch Naturdenkmalsverordnungen der Stadt Bielefeld festgesetzten Naturdenkmale für den baurechtlichen Innenbereich ist der Geltungsbereich der Bebauungspläne nach § 30 BauGB sowie im Zusammenhang bekannte Ortsteile nach § 34 BauGB.</div>
</div>
",Naturdenkmale und geschützte Landschaftsbestandteile,Stadt Bielefeld - Umweltamt,Organization,,https://www.bielefeld.de/umwelt,,,,,,,,,,,,,,,,,,,,,Environment
3775,03e6671e-b88b-4cdb-8ea6-4bdb3d16e2a9,govdata,GovData,de,"The following fields are included: 

— Circle — name of the circle
— Abbreviation — abbreviation for the circle
— Reports per 100,000 inhabitants
— Reported cases
— *changes compared to the previous day*
— Hospitalisations
— *changes compared to the previous day*
— Deceased
— *changes compared to the previous day*

Field separator is comma, string separator is double quote (""), decimal separator is comma, numbers have a thousand dot

—

The data published here are based on the figures provided by the districts and non-circular cities by the official means of reporting to the Land Registration Office. As data collection and transmission takes time, deviations from the cases communicated on the spot may arise. In individual cases, there may also be a reduction in the reported cases, for example if a report has not been confirmed or if the person’s place of residence is outside the circle. 
 
[More data and charts on Corona in Schleswig-Holstein](https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/Zahlen/zahlen_node.html)",reported corona cases Circle data,Landesmeldestelle Schleswig-Holstein,Organization,,,,https://opendata.schleswig-holstein.de/organization/94498aaa-9bd0-4ac0-ae70-db319a3ca1d8,,,,,,,,,,,,,,,,,,,Health
3776,127062c7-106d-4772-9a87-2ea737a41997,govdata,GovData,de,"Enthalten sind folgende Felder:

- Kreis - Name des Kreises
- Kürzel - Kürzel für den Kreis
- Meldungen pro 100.000 Einwohner
- Gemeldete Fälle
- *Veränderungen gegenüber dem Vortag*
- Hospitalisierungen
- *Veränderungen gegenüber dem Vortag*
- Verstorben
- *Veränderungen gegenüber dem Vortag*

Feldtrenner ist Komma, Zeichenketten-Trenner ist doppeltes Anführungszeichen (""), Dezimaltrenner ist Komma, Zahlen haben einen Tausenderpunkt

---

Basis für die hier veröffentlichten Daten sind die Zahlen, die die Kreise und kreisfreien Städte auf dem offiziellen Meldeweg der Landesmeldestelle mitteilen. Da die Datenerfassung und Übermittlung Zeit benötigt, können Abweichungen von den vor Ort kommunizierten Fällen entstehen. Im Einzelfall kann es auch zu einer Reduzierung der gemeldeten Fälle kommen, zum Beispiel wenn sich eine Meldung nicht bestätigt hat oder der Wohnort der Person außerhalb des Kreises liegt.

[Mehr Daten und Diagramme zu Corona in Schleswig-Holstein](https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/Zahlen/zahlen_node.html)
",gemeldete Corona-Fälle Kreisdaten,Landesmeldestelle Schleswig-Holstein,Organization,,,,https://opendata.schleswig-holstein.de/organization/94498aaa-9bd0-4ac0-ae70-db319a3ca1d8,,,,,,,,,,,,,,,,,,,Health
3777,f33d2bdb-1066-40ed-a657-d585c7981ac4,govdata,GovData,de,Foreign residents in Berlin in LOR planning rooms on 31.12.2018,Foreign residents in Berlin in LOR planning rooms on 31.12.2018,Amt für Statistik Berlin-Brandenburg,Organization,,,,,,,,,,,,,,,,,,,,,,,Population and society
3778,stanord_cms-58851,govdata,GovData,de,Road accidents in Schleswig-Holstein 2015 — Final results,Road accidents in Schleswig-Holstein 2015,Statistisches Amt für Hamburg und Schleswig-Holstein A.ö.R. (Statistikamt Nord),Organization,,,,https://opendata.schleswig-holstein.de/organization/statistikamt-nord,,,,,,,,,,,,,,,,,,,Transport
3779,7117a74e-f101-40d6-a0aa-d0238b041e3d,govdata,GovData,de,"The development plan Groß Borstel 1 for the plan area Borsteler Chaussee-Woltersstraße-Klotzenmoor (district Hamburg-Nord, district 406) is established.",Development plan Groß-Borstel 1 Hamburg,Landesbetrieb Geoinformation und Vermessung,Organization,,,,,,,,,,,,,,,,,,,,,,,Regions and cities
