,id,catalog.id,catalog.title.de,catalog.country.id,description.en,title.en,publisher.name,publisher.type,publisher.email,publisher.resource,catalog.title.nl,catalog.title.sv,publisher.homepage,catalog.title.en,catalog.title.fr,catalog.title.it,catalog.title.lv,catalog.title.es,catalog.title.ga,catalog.title.hu,catalog.title.pt,catalog.title.fi,catalog.title.sk,catalog.title.no,catalog.title.sl,catalog.title.ro,catalog.title.hr,category
387,plan-raspodjele-sredstava-za-komunalne-prioritete-na-podrucju-mjesnih-odbora-za-20171,portal-otvorenih-podataka,,hr,"The City Council of the City of Rijeka adopted the Plan for the distribution of funds for municipal priorities in the area of local boards, for which 11,452,000 kunas will be provided in 2017. The plan shall set out the description and scope of the works and the financial resources needed to carry it out.",Municipal Priorities of Local Committees — Plans,Grad Rijeka,Agent,,,,,,Open Data Portal Croatia,,,,,,,,,,,,,,
388,6d270121-41a0-4b4e-91b0-b669a04cb1ed,gdi-de,GDI-DE,de,WFS on the development plan Karrenbruch III (1st amendment),WFS on the development plan Karrenbruch III (1st amendment),,,,,,,,,,,,,,,,,,,,,,
389,https-www-dov-vlaanderen-be-dataset-98573b1b-c28a-4299-b37c-6d9278a2fb77,data-gov-be,,be,This layer gives the height of the top (mTAW) of 0253-v2.,H3O-Roerdalslenk - Hydrogeology - Altitude map top 0253-v2,Databank Ondergrond Vlaanderen (DOV),Agent,,https://org.belgif.be/id/CbeEstablishmentUnit/2143719695,,,,,data.gov.be,,,,,,,,,,,,,Regions and cities
390,http-catalog-scb-se-resource-ssd-mi0106t08,oppnadata,,se,"Середні концентрації (річні середні) стоки за методом лікування/класом розміру, речовиною, інтервалом, вмістом таблиці і кожні два роки
Статистичний орган (SAM): Шведське агентство з охорони навколишнього середовища","Meántiúchan (meánmhéideanna bliantúla) in eisilteach de réir modh cóireála/aicme méide, substainte agus raoin. Gach dhá bhliain 2014 - 2020",,,,,,Sveriges dataportal,,,,,,,,,,,,,,,,
391,cz-cuzk-ortofoto-r-hlin32,cuzk,,cz,"Digital seemingly seamless orthophoto of the Czech Republic in a 8-bit color scale. The pixel of the raster image Ortofota ČR displays 0.200 m (band „East), resp. 0.125 m (""West"" zone) of the area in the middle plane of the terrain. The orthophoto of the Czech Republic is constantly improving its positional accuracy characterized by a mean positional error, this error ranged from 0.20 to 0.21 m in the years 2019 - 2020. The evaluation of the accuracy of the orthophoto of the Czech Republic in 2021 has not yet been completed. Orthofoto ČR is distributed in graphic raster formats JPG in dispensing units with a size showing 2.5 x 2 km of terrain in the SM 5 clade.",Orthophoto of the Czech Republic - Hlinsko 3-2,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,
392,cz-cuzk-sm5-rk-prel95,cuzk,,cz,"The data were created by transformation of vector cadastral component of SM 5 to raster file. In territories, where vector SM 5 has not been created yet, the cadastral and altimetry components were created by scanning of individual printing masters of planimetry and altimetry from the last issue of the State Map 1:5,000 - derived. The cadastral component does not contain parcel numbers.",SM 1:5000 cadastral component raster data - Přelouč 9-5,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
393,cz-cuzk-sm5-rk-jici18,cuzk,,cz,"The data were created by transformation of vector cadastral component of SM 5 to raster file. In territories, where vector SM 5 has not been created yet, the cadastral and altimetry components were created by scanning of individual printing masters of planimetry and altimetry from the last issue of the State Map 1:5,000 - derived. The cadastral component does not contain parcel numbers.",SM 1:5000 cadastral component raster data - Jičín 1-8,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
394,cz-cuzk-com-r-1320-1-006,cuzk,,cz,"Colour raster copies of so called Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Moravia and Silesia. These maps originate in 1826-1843 and originally were intended for archiving in the Central Archive of Cadastre of Lands in Vienna. After declaration of the Czechoslovak Republic they were handed over to Prague in frame of separation of archives. In contrast to so called Original Maps of Stable Cadastre they record the original state of landscape without drawings of later changes. Up to now they belong to the most demanded and to the most used Archives of the Central Archive of Surveying and Cadastre. There are approximately 3300 cadastral maps in approx. 15 thousands map sheets for the territory of Moravia and Silesia. In cadastral districts where these maps were not retained, these maps are being continuously replaced by original maps of the stable cadastre.",Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Moravia and Silesia - Kozlovice - 1320-1-006,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
395,cz-00025712-cuzk_ds-md_cpx_775584,cuzk,,cz,"The extension targets on providing full cadastral map as defined in Cadastral Public Note in the form of vectror data in the structure fully conform to the INSPIRE Directive and Implementing Rules. The data extends the INSPIRE Data Specification for the theme Cadastral Parcels (CP) for easements, geodetic points, other features, original geometry and analogue cadastral parcels (those in the areas with analogue map only). It originates in the cadastral map that is a binding national map series at large scale, contains points of horizontal geodetic control, planimetric component and map lettering and can be maintained in the form of digital map, analogue map or digitized map. The data published in the frame of this product contain cadastral districts (for the whole Czech Republic), parcels, their boundaries, easements, other features, geodetic points and original geometries from the territory where the digital map occures (to the 2019-01-28 it is 96.25% of the Czech territory, i.e. 75 913.13km2) and analogue cadastral parcels in the areas with analogue map, containing only reference points as geometry. More in the Cadastral Law 344/1992 Coll., Cadastral Public Note No. 26/2007 Coll. as ammended and INSPIRE Data Specification on Cadastral Parcels v 3.0.1. Data in the GML 3.2.1 fotrmat are valid against XML Definition Schema for the Cadastral Parcels Extended in version 4.0.",INSPIRE theme Cadastral Parcels Extended (CPX),,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
396,cz-cuzk-ortofoto-r-bene01,cuzk,,cz,"Digital seemingly seamless orthophoto of the Czech Republic in a 8-bit color scale. The pixel of the raster image Ortofota ČR displays 0.200 m (band „East), resp. 0.125 m (""West"" zone) of the area in the middle plane of the terrain. The orthophoto of the Czech Republic is constantly improving its positional accuracy characterized by a mean positional error, this error ranged from 0.20 to 0.21 m in the years 2019 - 2020. The evaluation of the accuracy of the orthophoto of the Czech Republic in 2021 has not yet been completed. Orthofoto ČR is distributed in graphic raster formats JPG in dispensing units with a size showing 2.5 x 2 km of terrain in the SM 5 clade.",Orthophoto of the Czech Republic - Benešov 0-1,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,
397,cz-cuzk-ortofoto-r-bosk14,cuzk,,cz,"Digital seemingly seamless orthophoto of the Czech Republic in a 8-bit color scale. The pixel of the raster image Ortofota ČR displays 0.200 m (band „East), resp. 0.125 m (""West"" zone) of the area in the middle plane of the terrain. The orthophoto of the Czech Republic is constantly improving its positional accuracy characterized by a mean positional error, this error ranged from 0.20 to 0.21 m in the years 2019 - 2020. The evaluation of the accuracy of the orthophoto of the Czech Republic in 2021 has not yet been completed. Orthofoto ČR is distributed in graphic raster formats JPG in dispensing units with a size showing 2.5 x 2 km of terrain in the SM 5 clade.",Orthophoto of the Czech Republic - Boskovice 1-4,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,
398,cz-cuzk-sm5-rb-tren45,cuzk,,cz,"The product represents a new design of the State Map at a scale of 1:5,000 in raster form, whose advantages are recency and colour processing. The map contains planimetry based on cadastral map, altimetry adopted from the altimetry part of ZABAGED and map lettering based on database of geographic names Geonames and abbreviations of feature type signification coming up from attributes of selected ZABAGED features. The cartographic visualisation is solved automatically without manual works of a cartographer. This new design of the SM 5 is repeatedly generated once a year on the part of the Czech territory where the vector form of cadastral map is available. Therefore, part of export units (map sheets of SM 5) has not a full coverage (price of such export unit is then proportionally reduced).",State map 1:5 000 new form raster data - Třeboň 4-5,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
399,cz-cuzk-coc-r-5430-1-002,cuzk,,cz,"Colour raster copies of so called Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia. These maps originate in 1826-1843 and originally were intended for archiving in the Central Archive of Cadastre of Lands in Vienna. After declaration of the Czechoslovak Republic they were handed over to Prague in frame of separation of archives. In contrast to so called Original Maps of Stable Cadastre they record the original state of landscape without drawings of later changes. Up to now they belong to the most demanded and to the most used Archival documents of the Central Archive of Surveying and Cadastre. There are approximately 8400 cadastral maps in approx. 31 thousands map sheets for the territory of Bohemia. In cadastral districts where these maps were not retained, these maps are being continuously replaced by original maps of the stable cadastre.",Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia - Oleško - 5430-1-002,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
400,cz-cuzk-com-r-3514-1-004,cuzk,,cz,"Colour raster copies of so called Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Moravia and Silesia. These maps originate in 1826-1843 and originally were intended for archiving in the Central Archive of Cadastre of Lands in Vienna. After declaration of the Czechoslovak Republic they were handed over to Prague in frame of separation of archives. In contrast to so called Original Maps of Stable Cadastre they record the original state of landscape without drawings of later changes. Up to now they belong to the most demanded and to the most used Archives of the Central Archive of Surveying and Cadastre. There are approximately 3300 cadastral maps in approx. 15 thousands map sheets for the territory of Moravia and Silesia. In cadastral districts where these maps were not retained, these maps are being continuously replaced by original maps of the stable cadastre.",Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Moravia and Silesia - Vysoké - 3514-1-004,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
401,cz-cuzk-coc-r-5861-1-001,cuzk,,cz,"Colour raster copies of so called Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia. These maps originate in 1826-1843 and originally were intended for archiving in the Central Archive of Cadastre of Lands in Vienna. After declaration of the Czechoslovak Republic they were handed over to Prague in frame of separation of archives. In contrast to so called Original Maps of Stable Cadastre they record the original state of landscape without drawings of later changes. Up to now they belong to the most demanded and to the most used Archival documents of the Central Archive of Surveying and Cadastre. There are approximately 8400 cadastral maps in approx. 31 thousands map sheets for the territory of Bohemia. In cadastral districts where these maps were not retained, these maps are being continuously replaced by original maps of the stable cadastre.",Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia - Pocinovice - 5861-1-001,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
402,cz-cuzk-coc-r-0938-1-003,cuzk,,cz,"Colour raster copies of so called Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia. These maps originate in 1826-1843 and originally were intended for archiving in the Central Archive of Cadastre of Lands in Vienna. After declaration of the Czechoslovak Republic they were handed over to Prague in frame of separation of archives. In contrast to so called Original Maps of Stable Cadastre they record the original state of landscape without drawings of later changes. Up to now they belong to the most demanded and to the most used Archival documents of the Central Archive of Surveying and Cadastre. There are approximately 8400 cadastral maps in approx. 31 thousands map sheets for the territory of Bohemia. In cadastral districts where these maps were not retained, these maps are being continuously replaced by original maps of the stable cadastre.",Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia - Červený Újezd - 0938-1-003,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
403,cz-cuzk-km-658278,cuzk,,cz,"Cadastral map is a binding state map series of large scale. Its contents are points of minor horizontal geodetic control, planimetry and map lettering. It can have the form of digital map, analogue map or digitized map. More: Cadastral Notice No. 26/2007 Sb. as amended.",Cadastral map of the Czech Republic  - k.ú. Broučkova Lhota,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
404,cz-cuzk-zm10-rb-11700510,cuzk,,cz,"Since 2001, the ZM 10 is produced using digital technology from the Fundamental Base of Geographic Data of the Czech Republic (ZABAGED®) and the database of geographic names of the Czech Republic Geonames. Data are derived directly from the cartographic database Data10 of technology line IS SMD. The resolution of rasters is 800 dpi and the color depth is 24 bit. The distribution is in TIFF format (LZW compression). The export units are 2x2 km segments with edges parallel to S-JTSK datum axes. Segments are georeferenced in the coordinate system using text files (TFW) for S-JTSK Krovak EN and WGS 84 / UTM zone 33N projections.","Base map CR 1:10,000 - colour seamless - 11700510",,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,Transport
405,cz-cuzk-coc-r-6232-1-002,cuzk,,cz,"Colour raster copies of so called Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia. These maps originate in 1826-1843 and originally were intended for archiving in the Central Archive of Cadastre of Lands in Vienna. After declaration of the Czechoslovak Republic they were handed over to Prague in frame of separation of archives. In contrast to so called Original Maps of Stable Cadastre they record the original state of landscape without drawings of later changes. Up to now they belong to the most demanded and to the most used Archival documents of the Central Archive of Surveying and Cadastre. There are approximately 8400 cadastral maps in approx. 31 thousands map sheets for the territory of Bohemia. In cadastral districts where these maps were not retained, these maps are being continuously replaced by original maps of the stable cadastre.",Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia - Přibyslavice - 6232-1-002,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
406,estudo-de-sustentabilidade-das-estruturas-de-protecao-civl,dados-gov-pt,,pt,"With the completion of the 2007-2013 programming period, the European Commission has designed a new mechanism for a more efficient allocation of structural funds between regions. This process, previously related to the development of regional innovation strategies, is now dependent on a regional – articulated – Smart Specialisation Strategies.
Smart Specialisation Strategies will tend to facilitate the articulation of European funding instruments with regional needs, seeking to maximise their economic potential for growth and innovation.
Europe 2020 and the Common Strategic Framework, the two strategic reference elements, embody three priorities for the next Community programming cycle: the commitment to growth and innovation, the commitment to the efficient use of resources and the creation of efficient employment and inclusion mechanisms. Smart, sustainable and inclusive growth, which reflects these priorities, is a quantifiable objective to be achieved by the different Member States and regional and local governance structures.",SUSTAINABILITY STUDY FOR CIVL PROTECTION STRUCTURES,Comunidade Intermunicipal do Alto Tâmega e Barroso,Organization,,,,,,,,,,,,,dados.gov.pt,,,,,,,
407,cz-cuzk-sm5-rv-stri40,cuzk,,cz,"Raster altimetry component of SM 5 is based on vector file of contour lines from ZABAGED®. However, this product has not been updated contrary to ZABAGED® since 2007.",SM 1:5000 altimetry component raster data - Stříbro 4-0,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,Environment
408,cz-00025712-cuzk_ds-md_cpx_710423,cuzk,,cz,"The extension targets on providing full cadastral map as defined in Cadastral Public Note in the form of vectror data in the structure fully conform to the INSPIRE Directive and Implementing Rules. The data extends the INSPIRE Data Specification for the theme Cadastral Parcels (CP) for easements, geodetic points, other features, original geometry and analogue cadastral parcels (those in the areas with analogue map only). It originates in the cadastral map that is a binding national map series at large scale, contains points of horizontal geodetic control, planimetric component and map lettering and can be maintained in the form of digital map, analogue map or digitized map. The data published in the frame of this product contain cadastral districts (for the whole Czech Republic), parcels, their boundaries, easements, other features, geodetic points and original geometries from the territory where the digital map occures (to the 2019-01-28 it is 96.25% of the Czech territory, i.e. 75 913.13km2) and analogue cadastral parcels in the areas with analogue map, containing only reference points as geometry. More in the Cadastral Law 344/1992 Coll., Cadastral Public Note No. 26/2007 Coll. as ammended and INSPIRE Data Specification on Cadastral Parcels v 3.0.1. Data in the GML 3.2.1 fotrmat are valid against XML Definition Schema for the Cadastral Parcels Extended in version 4.0.",INSPIRE theme Cadastral Parcels Extended (CPX),,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
409,cz-cuzk-sm5-rv-libo04,cuzk,,cz,"Raster altimetry component of SM 5 is based on vector file of contour lines from ZABAGED®. However, this product has not been updated contrary to ZABAGED® since 2007.",SM 1:5000 altimetry component raster data - Libochovice 0-4,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,Environment
410,mhtrwo-melissokomias-p-e-artas,data-gov-gr,,gr,Μητρώο μελισσοκομίας Π.Ε. Άρτας,Μητρώο μελισσοκομίας Π.Ε. Άρτας,Τμήμα Φυτικής και Ζωικής Παραγωγής Π.Ε. Άρτας,Agent,,,,,,Repository of data.gov.gr,,,,,,,,,,,,,,
411,5aed8d09-aa57-4350-9b5f-269314b60e39,data-gov-ua,,ua,Analytical-reporting information on the status and consequences of consideration of appeals and personal reception of citizens in the Department of Infrastructure,Appeal and personal reception of citizens,"Департамент інфраструктури, розвитку та утримання мережі автомобільних доріг загального користування  місцевого значення Черкаської обласної державної адміністрації",Organization,,https://data.gov.ua/organization/09c9d7f4-f5e3-4dd8-9bff-ed6f1e778bbe,,,,data.gov.ua,,,,,,,,,,,,,,
412,61680523-9401-4413-89f6-9a35f62bc1c8,data-gov-ua,,ua,"The set contains identifiers, object names, description, expected and actual cost, start and completion dates, information about customers, performers, location of objects, warranty period.","Title lists for the capital and current repair, construction, reconstruction and improvement of Agronomic ZO ""Sonechko"" Agronomic Village Council",Агрономічна сільська рада,Organization,,https://data.gov.ua/organization/813aaf80-b52f-49a9-a39d-30f26c6f8829,,,,data.gov.ua,,,,,,,,,,,,,,
413,dd5e0c43-f17f-4f27-a7c5-574a24dd8427,data-gov-ro,,ro,List of acquisitions carried out by PODCA 2007-2013,PODCA 2007-2013: Acquisitions carried out,Ministerul Dezvoltării Regionale și Administrației Publice,Organization,,https://data.gov.ro/organization/49f63d29-f395-4fa2-8e15-e77529529531,,,,,,,,,,,,,,,,data.gov.ro,,
414,ukupan-promet-nekretnina,data-grad-zagreb,,hr,"The total real estate turnover represents the number of purchase, rental and lease agreements concluded during the year for which the report is given. This dataset contains data for the years 2021 and 2022.",Real estate market report of the City of Zagreb,,,,,,,,,,,,,,,,,,,,,DATA - Grad Zagreb,
415,a725afa5-02bc-44d6-ab62-eb17159bb67b,data-gv-at,data.gv.at,at,Clearance of the Municipality’s Accounts — Revenue and Expenditure,Clearance of accounts Rosenburg-Mold 2014 (municipality),offenerhaushalt.at,Organization,offenerhaushalt@kdz.or.at,https://www.data.gv.at/katalog/organization/f07172d7-d5f8-45df-9982-5a8d663ea3dc,,,,,,,,,,,,,,,,,,
416,d79be9e4-ccf2-416b-b2f8-ad7b07573ab5,data-gv-at,data.gv.at,at,Estimates of the city of Innsbruck 2017/2018,Estimate 2017/2018,Stadt Innsbruck,Organization,ogd@innsbruck.gv.at,https://www.data.gv.at/katalog/organization/30e4d2fe-804e-48aa-a757-74dba5c90bb0,,,,,,,,,,,,,,,,,,
417,0fa20f3b-3b06-44ec-b40b-f908fa1d9c9c,data-norge-no,,no,"Elevation data provides a detailed description of terrain and surface. The data are established as point clouds from airborne laser scanning or matching from aerial images. The point clouds have varying density (point/m²) for different purposes. From the point clouds, elevation models are generated on grid format of terrain (DTM) and surface (DOM).",Height data NDH Meldal 2pkt 2016,Kartverket,Agent,kundesenter@kartverket.no,https://register.geonorge.no/organisasjoner/kartverket,,,,National Data Catalog of Norway,,,,,,,,,,Felles datakatalog,,,,Regions and cities
418,a95a5ed5-7f64-460d-9052-5c1427931c56,data-norge-no,,no,"Temporary orthophoto is a preliminary delivery of an orthophoto that is used during the work with control of map construction. The product is automatically generated and has a lower accuracy than the final orthophoto. Temporary orthophoto has the same geometric properties as a map for all ground-level objects and can be linked to a reference system. Ground resolution of orthophoto ranges from 0.04 m to 0.5 m. Previously, temporary orthophotos were called rectified images.",Orthophoto Harrkjellstaullia 2022,Geovekst,Agent,kundesenter@kartverket.no,https://register.geonorge.no/organisasjoner/geovekst,,,,National Data Catalog of Norway,,,,,,,,,,Felles datakatalog,,,,Regions and cities
419,40e3cd48-fe3c-4f81-9c5b-2bd188e37b1b,data-gov-sk,,sk,"Archive of the official electronic board of the city of Prešov, documents after the end of the publication date. It is used to archive published public decrees by category, with a short title and a brief annotation of the content. 
 
http://egov.presov.sk/Default.aspx?NavigationState=620%3A0%3A",Official electronic board of the city of Prešov — ARCHÍV (as of the current date),Mesto Prešov,Agent,,https://data.gov.sk/id/legal-subject/00327646,,,,,,,,,,,,,data.gov.sk,,,,,
420,066925ff-42a6-4aee-b87c-d0b4c246185b,data-gv-at,data.gv.at,at,Clearance of the Municipality’s Accounts — Revenue and Expenditure,Closing of accounts St. Kathrein am Hauenstein 2016 (Statistik Austria),offenerhaushalt.at,Organization,offenerhaushalt@kdz.or.at,https://www.data.gv.at/katalog/organization/f07172d7-d5f8-45df-9982-5a8d663ea3dc,,,,,,,,,,,,,,,,,,
421,cb0949c3-8cfb-4b79-b5dd-20212b7aa2a2,gdi-de,GDI-DE,de,The Buckow land use plan represents the intended urban development of the Märkische Schweiz Office.,2. Design land use plan Buckow (Märkische Switzerland),,,,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
422,28acde58-7a54-493b-a4a6-793ca4dda022,gdi-de,GDI-DE,de,Development plan ‘37 Seniorenwohnanlage Jöhlinger Str (Origin Plan)’ of the municipality of Weingarten (Baden) transformed according to INSPIRE based on an XPlanung data set in version 5.0.,INSPIRE data set BPL ‘37 Seniorenwohnanlage Jöhlinger Str (Origin Plan)’,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
423,673ff920-b85a-09f2-5f0d-6f2cce9ae497,gdi-de,GDI-DE,de,"Thematic map of child day care in the districts. Childbearing care in day care centres and childcare in state-sponsored day care for children under the age of 6 is proven by selected age groups and by main age groups.:Childbearing day care for 3-5 year olds in day care centres and state-sponsored day care, share of all 3-5 year olds in %, district level","Child day care 2023 - 3-5 year olds in day care centres and state-sponsored day care, share of all 3-5 year olds in % (district level)",Statistisches Landesamt Rheinland-Pfalz,Organization,mailto:monika.roscher@statistik.rlp.de,,,,,,,,,,,,,,,,,,,
424,fb29e239-cfce-4c3a-a42a-22fea4fcf87a,gdi-de,GDI-DE,de,"Development Plan ""Lütt Enn"", City of Varel","Development Plan ""Lütt Enn"", City of Varel",,,,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
425,24cb8bf7-af2b-cb4c-7335-b30666a2cec1,gdi-de,GDI-DE,de,Development plan 5-032c of the city of Freiburg as Web Map Service (WMS).,B-Plan 5-032c 3. Change Berliner Allee (former Steinstraße) (market concept) — WMS,,,,,,,,,,,,,,,,,,,,,,
426,4d1dfd17-c69f-4585-a491-6d4d636fc40d,gdi-de,GDI-DE,de,"WMS service of the urban development plan “Pischekstraße Ost Plan 442.53” of the city of Stuttgart, transformed according to INSPIRE, based on an XPlanung dataset in version 5.0.",WMS INSPIRE BPL Pischekstraße Ost Plan 442.53,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
427,9aaeb670-4cd2-451e-b8ab-d72ecd6c361b,gdi-de,GDI-DE,de,WMS service of the development plan “Northern Canal Road (1st change)” of the city of Aichtal from XPlanung 5.0. Description: Northern Canal Road (1st amendment); 1.Change Northern Channel Road only textual; Usage: General residential area mixed area.,WMS XPlanung BPL “Northern Canal Road (1st change)”,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
428,4eb87aed-14f4-444d-bb6d-b2d940b1651c,gdi-de,GDI-DE,de,legally binding since: 30.12.1994,B-Plan No. 825,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
429,75c327d3-d804-48fc-8331-d13245b3831a,gdi-de,GDI-DE,de,"WFS service of the building plan “Construction Line Determination on Jakob-Bitzer-Straße” of the city of Bietigheim-Bissingen, which was transformed according to INSPIRE, based on an XPlanung dataset in version 5.0.",WFS INSPIRE BPL Construction Line Determination on Jakob-Bitzer-Straße,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
430,91ea63a5-f0ce-42e1-a9db-46499f757488,gdi-de,GDI-DE,de,WFS-Dienst des nach INSPIRE transformierten Bebauungsplans „Sanierungsgebiet West - Teil 1“ der Stadt Herbrechtingen basierend auf einem XPlanung-Datensatz in der Version 5.0.,WFS INSPIRE BPL Restoration Area West - Part 1,,,,,,,,,,,,,,,,,,,,,,
431,94f8ffcc-6011-4f9b-8103-7ed50b86303d,gdi-de,GDI-DE,de,"WMS service of the development plan “2nd amendment of the development plan “Steidach, Steinung, Unterer Brühl, Ochsentrog and Hummelklee” of the town of Böblingen.","WMS 2. Amendment of the development plan “Steidach, Steinung, Unterer Brühl, Ochsentrog and Hummelklee”",,,,,,,,,,,,,,,,,,,,,,
432,02f0a765-fc4b-382f-9c82-28968e735871,gdi-de,GDI-DE,de,Inspire-compliant development plan 6-001 of the city of Freiburg as a Web Map Service (OGC:WMS).,B-Plan 6-001 New Fire Station — WMS (INSPIRE),,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
433,fea77971-3cc4-c3d8-0a87-bfb010c50b3c,gdi-de,GDI-DE,de,"Development plans of Katzenelnbogen: Development plan ""Extended Park Road"" of the city of Katzenelnbogen",Katzenelnbogen - Extended park road,LVermGeo im Auftrag von Katzenelnbogen,Organization,mailto:poststelle@lvermgeo.rlp.de,,,,,,,,,,,,,,,,,,,
434,de-dwd-rcc-cm-satklim-tpw-eu,gdi-de,GDI-DE,de,"Monthly maps (mean and anomaly) and texts to precipitable water analyses based on SATEM and TEMP reports , provided by WMO RA VI Regional Climate Centre (RCC) an Climate Monitoring",TPW for Europe,,,,,,,,,,,,,,,,,,,,,,Science and technology
435,e68de84c-f992-4bb6-9065-f3693646bf3e,gdi-de,GDI-DE,de,"WMS service of the building plan “Unterspeyererfeld Expansion (Vollmerseck) (2nd change)” of the Great District City of Waghäusel, which was transformed according to INSPIRE, based on an XPlanung dataset in version 5.0.",WMS INSPIRE BPL Subspeyererfeld Extension (Fullmerseck) (2nd change),,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
436,10998-energieopslag-open-systemen~~1,dataportaal-van-de-nederlandse-overheid,,nl,"This concerns the dataset 'Energy storage open systems', accessed via the Nijmegen Geoserver. This is an open source server for sharing geographic data.

This dataset is offered as both OGC:WFS and OGC:WMS services. These services contain all available geographic datasets of the municipality of Nijmegen. 

In addition, it is possible to download the data directly in a number of file formats.",Energy storage open systems,,Agent,,http://standaarden.overheid.nl/owms/terms/Nijmegen_(gemeente),Dataportaal van de Nederlandse overheid,,,,,,,,,,,,,,,,,
437,0316bbc1-0f02-40e7-86c4-0f3ad84fb49c,gdi-de,GDI-DE,de,WFS development plan ‘Angeräcker’ of the municipality of Engstingen.,WFS Angeräcker,,,,,,,,,,,,,,,,,,,,,,
438,de-pangaea-dataset825344,gdi-de,GDI-DE,de,,Măsurători radiosonde de la stația Nauru Island (2004-03),,,,,,,,,,,,,,,,,,,,,,Science and technology
439,de-pangaea-dataset677982,gdi-de,GDI-DE,de,,Uitgebreide metingen vanaf Neumayer Station (1999-05),,,,,,,,,,,,,,,,,,,,,,Science and technology
440,41031411-7d92-444e-85e2-7b8873e5b233,gdi-de,GDI-DE,de,"Development plan ""BPlan Grosswies 7. Change"" of the municipality of Mettlach","Development plan ""BPlan Grosswies 7. Change»",,,,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
441,4fb0f3b0-01c6-43f9-abd4-27d57937d724,gdi-de,GDI-DE,de,"The development plan (BPL) contains the legally binding determinations for the urban planning order. In principle, the development plan must be developed from the land use plan. The available data is the development plan “Auchtert, 1st amendment (1st change)” of the city of Nürtingen from XPlanung 5.0. Description: Auchtert, 1st amendment, final, 1st amendment.","XPlanung dataset BPL “Auchtert, 1st change (1st change)”",,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
